system,r_A,pair,ML_g,ML_sem,DFT_validation_g,DFT_validation_sem,ML_minus_DFT_validation
CaF2,1.63500,O-H,3.072810955,0.06195853602,2.845513717,0.09353649028,0.2272972374
CaF2,1.63500,O-O,0,0,0,0,0
CaF2,1.64500,O-H,3.271678692,0.06310902333,2.686365724,0.09657014315,0.5853129673
CaF2,1.64500,O-O,0,0,0,0,0
CaF2,1.65500,O-H,3.309190417,0.06343964654,2.989598908,0.0980152406,0.3195915092
CaF2,1.65500,O-O,0,0,0,0,0
CaF2,1.66500,O-H,3.408090154,0.06458694135,3.148484665,0.09311115165,0.2596054884
CaF2,1.66500,O-O,0,0,0,0,0
CaF2,1.67500,O-H,3.567388815,0.06572524384,3.09897995,0.09540182626,0.4684088648
CaF2,1.67500,O-O,0,0,0,0,0
CaF2,1.68500,O-H,3.734647089,0.0662322028,3.433584682,0.106350365,0.3010624068
CaF2,1.68500,O-O,0,0,0,0,0
CaF2,1.69500,O-H,3.720283575,0.06504957947,3.393190037,0.1003176399,0.3270935386
CaF2,1.69500,O-O,0,0,0,0,0
CaF2,1.70500,O-H,3.807709494,0.0642566217,3.663906251,0.1100362608,0.1438032427
CaF2,1.70500,O-O,0,0,0,0,0
CaF2,1.71500,O-H,3.74841292,0.06512362239,3.578294821,0.0984600432,0.1701180987
CaF2,1.71500,O-O,0,0,0,0,0
CaF2,1.72500,O-H,3.775891392,0.0621635568,3.536927715,0.09387708711,0.2389636778
CaF2,1.72500,O-O,0,0,0,0,0
CaF2,1.73500,O-H,3.842004316,0.06442842406,3.563509858,0.1009765969,0.2784944578
CaF2,1.73500,O-O,0,0,0,0,0
CaF2,1.74500,O-H,3.890732668,0.06203966931,3.420313545,0.09722124223,0.470419123
CaF2,1.74500,O-O,0,0,0,0,0
CaF2,1.75500,O-H,3.664456063,0.06228173961,3.510133404,0.09113007033,0.1543226583
CaF2,1.75500,O-O,0,0,0,0,0
CaF2,1.76500,O-H,3.666688286,0.06233410403,3.335117509,0.1025008952,0.3315707766
CaF2,1.76500,O-O,0,0,0,0,0
CaF2,1.77500,O-H,3.570476592,0.06128557037,3.252141462,0.09045013426,0.31833513
CaF2,1.77500,O-O,0,0,0,0,0
CaF2,1.78500,O-H,3.391920019,0.05625560788,3.340202463,0.09959777352,0.05171755552
CaF2,1.78500,O-O,0,0,0,0,0
CaF2,1.79500,O-H,3.254027352,0.05878290242,3.300472141,0.09434395679,-0.04644478919
CaF2,1.79500,O-O,0,0,0,0,0
CaF2,1.80500,O-H,3.1878207,0.05782454262,2.958569126,0.08620623384,0.2292515743
CaF2,1.80500,O-O,0,0,0,0,0
CaF2,1.81500,O-H,3.083668025,0.05645876094,2.913257804,0.08161847814,0.1704102209
CaF2,1.81500,O-O,0,0,0,0,0
CaF2,1.82500,O-H,2.917315443,0.05431273138,2.752287094,0.08019165202,0.1650283488
CaF2,1.82500,O-O,0,0,0,0,0
CaF2,1.83500,O-H,2.756414641,0.05156989637,2.632209898,0.07563594174,0.1242047429
CaF2,1.83500,O-O,0,0,0,0,0
CaF2,1.84500,O-H,2.646744281,0.05265241406,2.44519986,0.07730567907,0.2015444211
CaF2,1.84500,O-O,0,0,0,0,0
CaF2,1.85500,O-H,2.558037721,0.04991247713,2.431161481,0.07393661072,0.1268762392
CaF2,1.85500,O-O,0,0,0,0,0
CaF2,1.86500,O-H,2.357733254,0.04817026051,2.293630407,0.07107568802,0.06410284753
CaF2,1.86500,O-O,0,0,0,0,0
CaF2,1.87500,O-H,2.306550277,0.04768303583,2.302813004,0.07168857923,0.003737273031
CaF2,1.87500,O-O,0,0,0,0,0
CaF2,1.88500,O-H,2.143454104,0.04440049454,2.105188098,0.07138784737,0.0382660059
CaF2,1.88500,O-O,0,0,0,0,0
CaF2,1.89500,O-H,1.998805507,0.04348782038,2.014924907,0.06746444526,-0.01611939975
CaF2,1.89500,O-O,0,0,0,0,0
CaF2,1.90500,O-H,1.815862298,0.0417058531,1.951997884,0.06944768339,-0.1361355862
CaF2,1.90500,O-O,0,0,0,0,0
CaF2,1.91500,O-H,1.704273321,0.03954776178,1.853478327,0.06414196623,-0.1492050057
CaF2,1.91500,O-O,0,0,0,0,0
CaF2,1.92500,O-H,1.619661708,0.03853328082,1.583936654,0.05986511623,0.03572505362
CaF2,1.92500,O-O,0,0,0,0,0
CaF2,1.93500,O-H,1.542149699,0.03751697456,1.500038265,0.05659372484,0.0421114342
CaF2,1.93500,O-O,0,0,0,0,0
CaF2,1.94500,O-H,1.471532266,0.03661296966,1.489111811,0.05633968369,-0.01757954489
CaF2,1.94500,O-O,0,0,0,0,0
CaF2,1.95500,O-H,1.264448617,0.03281532807,1.310638703,0.05260811897,-0.04619008551
CaF2,1.95500,O-O,0,0,0,0,0
CaF2,1.96500,O-H,1.21552443,0.03278985958,1.24273129,0.05026298947,-0.02720686091
CaF2,1.96500,O-O,0,0,0,0,0
CaF2,1.97500,O-H,1.088236706,0.0309888902,1.234502558,0.04814836176,-0.1462658524
CaF2,1.97500,O-O,0,0,0,0,0
CaF2,1.98500,O-H,1.032448195,0.02963127018,1.010208624,0.0455624811,0.02223957138
CaF2,1.98500,O-O,0,0,0,0,0
CaF2,1.99500,O-H,0.9674739059,0.02904921434,1.106050121,0.04737278853,-0.1385762147
CaF2,1.99500,O-O,0,0,0,0,0
CaF2,2.00500,O-H,0.8665433047,0.02711078924,0.9523952319,0.0435282384,-0.08585192723
CaF2,2.00500,O-O,0,0,0,0,0
CaF2,2.01500,O-H,0.7817932992,0.02518974811,0.9097333838,0.0405928116,-0.1279400846
CaF2,2.01500,O-O,0,0,0,0,0
CaF2,2.02500,O-H,0.7649742618,0.02585338342,0.8226215217,0.03939670442,-0.05764725987
CaF2,2.02500,O-O,0,0,0,0,0
CaF2,2.03500,O-H,0.6721253267,0.02309906855,0.7616104862,0.04036543114,-0.08948515951
CaF2,2.03500,O-O,0,0,0,0,0
CaF2,2.04500,O-H,0.648502211,0.0222139525,0.7380480024,0.03866277607,-0.08954579141
CaF2,2.04500,O-O,0,0,0,0,0
CaF2,2.05500,O-H,0.5585100867,0.02105305516,0.7129100228,0.03531544905,-0.1543999361
CaF2,2.05500,O-O,0,0,0,0,0
CaF2,2.06500,O-H,0.5228281209,0.0205319042,0.6803125704,0.0369118334,-0.1574844496
CaF2,2.06500,O-O,0,0,0,0,0
CaF2,2.07500,O-H,0.5399022271,0.02064585051,0.5621288407,0.03463025563,-0.02222661367
CaF2,2.07500,O-O,0,0,0,0,0
CaF2,2.08500,O-H,0.4815748753,0.01880404603,0.5528698701,0.03088328337,-0.07129499473
CaF2,2.08500,O-O,0,0,0,0,0
CaF2,2.09500,O-H,0.4266569059,0.01778266437,0.5456830635,0.03248625291,-0.1190261576
CaF2,2.09500,O-O,0,0,0,0,0
CaF2,2.10500,O-H,0.393467085,0.01785348353,0.4872209587,0.02956897878,-0.09375387372
CaF2,2.10500,O-O,0,0,0,0,0
CaF2,2.11500,O-H,0.3806380793,0.01657591563,0.4826245688,0.02965182641,-0.1019864895
CaF2,2.11500,O-O,0,0,0,0,0
CaF2,2.12500,O-H,0.3439486346,0.01575394385,0.4164637512,0.0287871243,-0.07251511666
CaF2,2.12500,O-O,0,0,0,0,0
CaF2,2.13500,O-H,0.3183665141,0.01536476101,0.4403230477,0.03002885384,-0.1219565336
CaF2,2.13500,O-O,0,0,0,0,0
CaF2,2.14500,O-H,0.2651765578,0.01350178744,0.4142324079,0.02651424782,-0.1490558501
CaF2,2.14500,O-O,0,0,0,0,0
CaF2,2.15500,O-H,0.2590621668,0.01358661577,0.3541035632,0.02559379464,-0.09504139642
CaF2,2.15500,O-O,0,0,0,0,0
CaF2,2.16500,O-H,0.2211461208,0.0123042991,0.3202539114,0.02396218078,-0.09910779054
CaF2,2.16500,O-O,0,0,0,0,0
CaF2,2.17500,O-H,0.2119330988,0.01312906358,0.3030544375,0.02339909393,-0.09112133871
CaF2,2.17500,O-O,0,0,0,0,0
CaF2,2.18500,O-H,0.2220992097,0.0129443612,0.3250163406,0.02382929669,-0.1029171308
CaF2,2.18500,O-O,0,0,0,0,0
CaF2,2.19500,O-H,0.2066778237,0.01211848666,0.2818039586,0.0216277902,-0.07512613488
CaF2,2.19500,O-O,0,0,0,0,0
CaF2,2.20500,O-H,0.1964194306,0.01169734737,0.2306878507,0.01970822318,-0.0342684201
CaF2,2.20500,O-O,0,0,0,0,0
CaF2,2.21500,O-H,0.173176066,0.01067528966,0.2578303713,0.02092286249,-0.0846543053
CaF2,2.21500,O-O,0,0,0,0,0
CaF2,2.22500,O-H,0.1455362429,0.009878231689,0.2078213123,0.019050291,-0.0622850694
CaF2,2.22500,O-O,0,0,0,0,0
CaF2,2.23500,O-H,0.1489993573,0.009836802231,0.2177834858,0.01952147483,-0.06878412841
CaF2,2.23500,O-O,0,0,0,0,0
CaF2,2.24500,O-H,0.1348629474,0.009343579076,0.179036419,0.01694772186,-0.04417347164
CaF2,2.24500,O-O,0,0,0,0,0
CaF2,2.25500,O-H,0.1196341826,0.008990676049,0.1675014548,0.01639141185,-0.04786727222
CaF2,2.25500,O-O,0,0,0,0,0
CaF2,2.26500,O-H,0.1232173561,0.009494309612,0.1956144158,0.01814622701,-0.07239705972
CaF2,2.26500,O-O,0,0,0,0,0
CaF2,2.27500,O-H,0.1017804242,0.008382876219,0.1352401379,0.01438176373,-0.03345971366
CaF2,2.27500,O-O,0,0,0,0,0
CaF2,2.28500,O-H,0.1074006481,0.008580579244,0.1631320469,0.01596382892,-0.05573139883
CaF2,2.28500,O-O,0,0,0,0,0
CaF2,2.29500,O-H,0.09162591768,0.007575500369,0.1569101446,0.01553739884,-0.06528422692
CaF2,2.29500,O-O,0,0,0,0,0
CaF2,2.30500,O-H,0.09147229104,0.007690668103,0.1349172247,0.01481111091,-0.04344493363
CaF2,2.30500,O-O,0,0,0,0,0
CaF2,2.31500,O-H,0.09639111007,0.007841361133,0.1290334176,0.01436317007,-0.03264230752
CaF2,2.31500,O-O,0.002575632901,0.002574344762,0,0,0.002575632901
CaF2,2.32500,O-H,0.06978666663,0.006963612393,0.1404064113,0.01559296816,-0.0706197447
CaF2,2.32500,O-O,0,0,0,0,0
CaF2,2.33500,O-H,0.07916356564,0.006796097242,0.1129118285,0.01328544541,-0.03374826283
CaF2,2.33500,O-O,0,0,0,0,0
CaF2,2.34500,O-H,0.07539968618,0.00702262922,0.11501803,0.01328487257,-0.03961834386
CaF2,2.34500,O-O,0,0,0,0,0
CaF2,2.35500,O-H,0.0674071972,0.006365379582,0.1049198423,0.01246373676,-0.03751264507
CaF2,2.35500,O-O,0.007466643383,0.004304397407,0,0,0.007466643383
CaF2,2.36500,O-H,0.06136977011,0.006220305172,0.116096413,0.0131690892,-0.05472664292
CaF2,2.36500,O-O,0.002467878036,0.002466643789,0,0,0.002467878036
CaF2,2.37500,O-H,0.05362387536,0.005557498813,0.1121306676,0.01260147248,-0.05850679219
CaF2,2.37500,O-O,0,0,0.01214461384,0.008566203268,-0.01214461384
CaF2,2.38500,O-H,0.04959030156,0.005544315976,0.08895387288,0.01267284846,-0.03936357133
CaF2,2.38500,O-O,0.02669327817,0.008003937993,0.01204298587,0.008494519978,0.0146502923
CaF2,2.39500,O-H,0.04384460008,0.005183024061,0.104384904,0.01268913939,-0.0605403039
CaF2,2.39500,O-O,0.02887727507,0.008285983401,0.01194262824,0.008423732723,0.01693464683
CaF2,2.40500,O-H,0.05288198908,0.00550883431,0.09477058977,0.01152806101,-0.04188860069
CaF2,2.40500,O-O,0.05250232352,0.01106971936,0.05921759929,0.02030037781,-0.006715275773
CaF2,2.41500,O-H,0.05943761039,0.005873533821,0.08386564987,0.01116788239,-0.02442803948
CaF2,2.41500,O-O,0.04733492954,0.01047803332,0.04110974031,0.0154024846,0.006225189235
CaF2,2.42500,O-H,0.04276649696,0.004989075051,0.07743916693,0.01041686105,-0.03467266998
CaF2,2.42500,O-O,0.06807074859,0.01245578613,0.06406932786,0.01905216508,0.004001420732
CaF2,2.43500,O-H,0.04642827383,0.005140801676,0.09244976871,0.01124575226,-0.04602149487
CaF2,2.43500,O-O,0.1210574251,0.01667361767,0.1328650877,0.02811520371,-0.01180766261
CaF2,2.44500,O-H,0.0363846081,0.004400131329,0.08323091961,0.01040115395,-0.04684631151
CaF2,2.44500,O-O,0.157013578,0.01895312862,0.2005355143,0.03338942933,-0.04352193622
CaF2,2.45500,O-H,0.0439832249,0.004913139836,0.08955037202,0.01169305004,-0.04556714712
CaF2,2.45500,O-O,0.2175738226,0.02312756412,0.210271162,0.03390948169,0.007302660572
CaF2,2.46500,O-H,0.04083047921,0.004865487416,0.07217053332,0.009744002824,-0.0313400541
CaF2,2.46500,O-O,0.3248540045,0.02673973011,0.3664042461,0.04457005609,-0.04155024158
CaF2,2.47500,O-H,0.03828195895,0.004446767761,0.08535553837,0.01070482602,-0.04707357942
CaF2,2.47500,O-O,0.4191298355,0.03117533561,0.5144206739,0.04969781689,-0.09529083842
CaF2,2.48500,O-H,0.037974475,0.004612451872,0.071013511,0.01015458557,-0.033039036
CaF2,2.48500,O-O,0.6079980157,0.036044026,0.610127917,0.05921522269,-0.002129901243
CaF2,2.49500,O-H,0.03767068082,0.004443357556,0.07721900268,0.01004120001,-0.03954832185
CaF2,2.49500,O-O,0.7672219998,0.04220554628,0.6987850801,0.06051910631,0.0684369197
CaF2,2.50500,O-H,0.03737051763,0.004728992424,0.06854016613,0.009554720076,-0.0311696485
CaF2,2.50500,O-O,0.994280742,0.04549233067,0.9497620125,0.07093265794,0.04451872949
CaF2,2.51500,O-H,0.03976044429,0.004512196219,0.07732901111,0.009765845995,-0.03756856682
CaF2,2.51500,O-O,1.329007316,0.05310245232,1.180487864,0.07543783322,0.1485194522
CaF2,2.52500,O-H,0.03464863132,0.00460946942,0.1018493839,0.0114005696,-0.06720075262
CaF2,2.52500,O-O,1.476548348,0.05674171637,1.697638962,0.09025076361,-0.2210906138
CaF2,2.53500,O-H,0.03067379868,0.003980025512,0.07480134018,0.009902286668,-0.0441275415
CaF2,2.53500,O-O,1.782823015,0.0618491303,1.577672315,0.09393322364,0.2051507002
CaF2,2.54500,O-H,0.04617454237,0.004873203921,0.08593277118,0.01158651902,-0.03975822881
CaF2,2.54500,O-O,2.054411947,0.06646619982,1.98306395,0.1030928256,0.07134799634
CaF2,2.55500,O-H,0.04112830275,0.004792990946,0.09301246345,0.01042607348,-0.0518841607
CaF2,2.55500,O-O,2.478174469,0.07313838612,2.48176332,0.1110353431,-0.003588850744
CaF2,2.56500,O-H,0.04752351972,0.004887869644,0.08331612857,0.01045392087,-0.03579260884
CaF2,2.56500,O-O,2.901573133,0.08017408633,2.774811617,0.1094584069,0.1267615154
CaF2,2.57500,O-H,0.04049189841,0.004718825954,0.0966606238,0.01106345251,-0.05616872539
CaF2,2.57500,O-O,3.282942762,0.08373950795,3.083904372,0.1280638434,0.19903839
CaF2,2.58500,O-H,0.05441995785,0.005175491171,0.09591421344,0.01022691387,-0.04149425559
CaF2,2.58500,O-O,3.6769269,0.08950896429,3.670058356,0.1359927199,0.006868544055
CaF2,2.59500,O-H,0.04289826461,0.004507691693,0.0851578454,0.01066504711,-0.04225958079
CaF2,2.59500,O-O,4.290230209,0.0910801108,3.646913629,0.139975871,0.6433165804
CaF2,2.60500,O-H,0.06260227043,0.00569646263,0.1230297722,0.01221920984,-0.06042750176
CaF2,2.60500,O-O,4.686548505,0.09813486357,4.426548111,0.1395570798,0.2600003937
CaF2,2.61500,O-H,0.05616045112,0.005539456225,0.1097582325,0.01178661999,-0.0535977814
CaF2,2.61500,O-O,5.01007805,0.1012441801,4.633182434,0.1509201953,0.3768956154
CaF2,2.62500,O-H,0.06362482919,0.005544214308,0.1113712939,0.01163965293,-0.04774646475
CaF2,2.62500,O-O,5.432718152,0.102791579,4.781867249,0.1577863041,0.6508509032
CaF2,2.63500,O-H,0.08370095437,0.006707098452,0.1263172298,0.01159670168,-0.04261627542
CaF2,2.63500,O-O,5.85278641,0.1094480667,5.27348274,0.1570372652,0.5793036703
CaF2,2.64500,O-H,0.08258346696,0.006428168656,0.1482669163,0.01317494118,-0.06568344938
CaF2,2.64500,O-O,6.207167691,0.1095822215,5.830978975,0.16157819,0.3761887159
CaF2,2.65500,O-H,0.09305159132,0.006711019055,0.1483484916,0.01287663126,-0.05529690026
CaF2,2.65500,O-O,6.522764494,0.1114186425,5.937768011,0.1567436269,0.584996483
CaF2,2.66500,O-H,0.09809683254,0.006884304465,0.1496120668,0.01325453854,-0.05151523431
CaF2,2.66500,O-O,6.734338351,0.1126372788,6.158536859,0.154966262,0.5758014926
CaF2,2.67500,O-H,0.1044890215,0.007165295576,0.1814945783,0.01448935229,-0.07700555683
CaF2,2.67500,O-O,6.865410969,0.1146517808,6.189164566,0.1632030851,0.6762464038
CaF2,2.68500,O-H,0.132940126,0.008171689801,0.1579194782,0.01322293073,-0.02497935216
CaF2,2.68500,O-O,7.109228892,0.1122768798,6.518484142,0.1724238166,0.5907447502
CaF2,2.69500,O-H,0.131019535,0.007711571779,0.1927440874,0.01439132747,-0.06172455235
CaF2,2.69500,O-O,7.048966167,0.1134955115,6.790879728,0.1763635551,0.2580864391
CaF2,2.70500,O-H,0.1495604964,0.00861865762,0.2362706855,0.01673048188,-0.08671018908
CaF2,2.70500,O-O,7.202570545,0.1143907977,6.534795011,0.1725174127,0.6677755337
CaF2,2.71500,O-H,0.1576819591,0.008539368416,0.2551265863,0.01778287584,-0.09744462722
CaF2,2.71500,O-O,7.050362575,0.1120090165,6.9421185,0.1775153473,0.1082440749
CaF2,2.72500,O-H,0.178037776,0.008847323456,0.291870792,0.0182101788,-0.113833016
CaF2,2.72500,O-O,6.942945171,0.1070560302,6.5084129,0.1681394494,0.4345322713
CaF2,2.73500,O-H,0.1949118335,0.009431893582,0.3111608511,0.01896496082,-0.1162490176
CaF2,2.73500,O-O,7.063881644,0.1156297643,6.460906448,0.1576085175,0.6029751965
CaF2,2.74500,O-H,0.2192033319,0.01004305625,0.3391161433,0.01780843556,-0.1199128114
CaF2,2.74500,O-O,6.768865661,0.1107954227,6.454829134,0.1635504728,0.314036527
CaF2,2.75500,O-H,0.250301922,0.01056312392,0.3688802591,0.02050219454,-0.1185783371
CaF2,2.75500,O-O,6.4615715,0.1056868024,6.272673767,0.1655439022,0.1888977331
CaF2,2.76500,O-H,0.2791675653,0.01163980721,0.3860720072,0.02009966346,-0.1069044419
CaF2,2.76500,O-O,6.460055091,0.1090182521,6.075059403,0.1707970547,0.3849956877
CaF2,2.77500,O-H,0.3093767215,0.01203480377,0.4358606287,0.02057376419,-0.1264839072
CaF2,2.77500,O-O,6.19847957,0.1022236095,6.053593635,0.1676492984,0.1448859346
CaF2,2.78500,O-H,0.3435273007,0.01215361514,0.4805763754,0.02355217897,-0.1370490747
CaF2,2.78500,O-O,6.061504167,0.1022514122,5.974870751,0.1751186435,0.08663341637
CaF2,2.79500,O-H,0.3737017537,0.01255698836,0.5019724463,0.02138579882,-0.1282706925
CaF2,2.79500,O-O,5.680721779,0.09930746329,5.638433529,0.1529099263,0.04228825005
CaF2,2.80500,O-H,0.3999823755,0.01334514494,0.532698178,0.02181042032,-0.1327158025
CaF2,2.80500,O-O,5.491168575,0.09511031506,5.001904799,0.1517453898,0.4892637761
CaF2,2.81500,O-H,0.4717712703,0.0138709002,0.5746818995,0.02427803789,-0.1029106292
CaF2,2.81500,O-O,5.063775075,0.09214684472,4.74166597,0.1409175579,0.3221091052
CaF2,2.82500,O-H,0.5063380406,0.01497933464,0.6118320452,0.02426136271,-0.1054940046
CaF2,2.82500,O-O,5.019340757,0.0943614549,4.678113174,0.1353028859,0.3412275823
CaF2,2.83500,O-H,0.5450576011,0.01603209352,0.7155974952,0.02763859931,-0.1705398941
CaF2,2.83500,O-O,4.463610935,0.08669553356,4.363901747,0.1350386114,0.09970918754
CaF2,2.84500,O-H,0.6075745898,0.01622515122,0.7324556784,0.02710291925,-0.1248810886
CaF2,2.84500,O-O,4.15089947,0.08052660777,4.113228728,0.1230566094,0.03767074191
CaF2,2.85500,O-H,0.6679529964,0.01699597602,0.7625105072,0.02884302844,-0.09455751074
CaF2,2.85500,O-O,3.962687439,0.0828998255,4.008826767,0.1239197638,-0.04613932793
CaF2,2.86500,O-H,0.7026324589,0.01699694746,0.8732935369,0.03042913794,-0.170661078
CaF2,2.86500,O-O,3.701322942,0.07769536072,3.659582009,0.1214068368,0.04174093276
CaF2,2.87500,O-H,0.8198701559,0.01881501329,0.8988573755,0.02923463079,-0.07898721961
CaF2,2.87500,O-O,3.413433022,0.07370757186,3.68389471,0.1140809258,-0.2704616881
CaF2,2.88500,O-H,0.8578869124,0.01857219089,0.9595087135,0.02984527657,-0.1016218011
CaF2,2.88500,O-O,3.393127583,0.07446073678,3.411489546,0.113722739,-0.01836196267
CaF2,2.89500,O-H,0.9440205924,0.01944919729,1.066594429,0.03165858126,-0.122573837
CaF2,2.89500,O-O,2.989273771,0.06950140548,3.204055858,0.1107817692,-0.214782087
CaF2,2.90500,O-H,1.021701015,0.01993619712,1.175183359,0.03299672769,-0.1534823446
CaF2,2.90500,O-O,2.726650837,0.06599878386,2.820809037,0.1049338986,-0.09415820047
CaF2,2.91500,O-H,1.095495374,0.02100800647,1.226681853,0.03402261655,-0.1311864787
CaF2,2.91500,O-O,2.594263002,0.06305314745,2.704746454,0.1000266346,-0.1104834516
CaF2,2.92500,O-H,1.159916556,0.02117509503,1.290263752,0.03550095155,-0.1303471955
CaF2,2.92500,O-O,2.303894955,0.06271049863,2.526147932,0.09566438971,-0.2222529778
CaF2,2.93500,O-H,1.260521597,0.0218135009,1.374489702,0.03549593792,-0.1139681048
CaF2,2.93500,O-O,2.164837727,0.05830167379,2.314130985,0.1076869745,-0.1492932584
CaF2,2.94500,O-H,1.351114956,0.02337141711,1.41378837,0.03783474101,-0.0626734138
CaF2,2.94500,O-O,1.998965294,0.05596369135,2.073336875,0.09404327719,-0.07437158152
CaF2,2.95500,O-H,1.464975257,0.02410666775,1.553930794,0.03952575182,-0.08895553644
CaF2,2.95500,O-O,1.866900374,0.05407649427,2.016180073,0.08269253746,-0.149279699
CaF2,2.96500,O-H,1.571085976,0.02471704777,1.594308003,0.04065086303,-0.02322202695
CaF2,2.96500,O-O,1.76012064,0.05348512443,1.729875099,0.08489855451,0.03024554098
CaF2,2.97500,O-H,1.609692738,0.02450075774,1.684608259,0.03937416697,-0.07491552061
CaF2,2.97500,O-O,1.467580405,0.04955295177,1.660215741,0.08230597605,-0.1926353359
CaF2,2.98500,O-H,1.712208261,0.02512729817,1.708359012,0.03750858536,0.003849249492
CaF2,2.98500,O-O,1.338478179,0.04547013065,1.510723752,0.07471293772,-0.1722455725
CaF2,2.99500,O-H,1.818246469,0.02535555332,1.804147046,0.04047157238,0.01409942282
CaF2,2.99500,O-O,1.392647335,0.04616446383,1.473923122,0.07327879034,-0.081275787
CaF2,3.00500,O-H,1.90364311,0.02736506039,1.942517747,0.04094837354,-0.03887463689
CaF2,3.00500,O-O,1.21218935,0.0443600739,1.373095681,0.07225087272,-0.1609063315
CaF2,3.01500,O-H,2.017030558,0.02710231296,1.932436593,0.04074072358,0.08459396526
CaF2,3.01500,O-O,1.161643948,0.04223951724,1.299947006,0.07045712816,-0.1383030578
CaF2,3.02500,O-H,2.077625985,0.02726500655,2.114137715,0.0438880874,-0.03651173025
CaF2,3.02500,O-O,1.048383751,0.03962343791,1.201532335,0.06854203742,-0.1531485844
CaF2,3.03500,O-H,2.180179572,0.02812504416,2.19727529,0.04491888416,-0.01709571783
CaF2,3.03500,O-O,0.9665594271,0.03864305966,1.156442887,0.0634320056,-0.1898834602
CaF2,3.04500,O-H,2.288674179,0.02851119472,2.205605177,0.04284328688,0.08306900233
CaF2,3.04500,O-O,0.7979513898,0.03493580552,1.119307022,0.06558282663,-0.321355632
CaF2,3.05500,O-H,2.340353943,0.02875740278,2.259861839,0.04289790356,0.08049210358
CaF2,3.05500,O-O,0.783862129,0.03317347535,1.027582734,0.0611305383,-0.2437206051
CaF2,3.06500,O-H,2.419529833,0.03042037554,2.363635641,0.04556461441,0.05589419215
CaF2,3.06500,O-O,0.7640620524,0.03381421232,1.031826498,0.06125634167,-0.2677644454
CaF2,3.07500,O-H,2.496190275,0.03003701524,2.524877198,0.04592686826,-0.02868692223
CaF2,3.07500,O-O,0.6539943872,0.03148913035,0.8331415561,0.05502337444,-0.1791471688
CaF2,3.08500,O-H,2.623943567,0.03107537221,2.463344162,0.04777382593,0.1605994055
CaF2,3.08500,O-O,0.6454103477,0.03107208729,0.8061556189,0.0542819757,-0.1607452712
CaF2,3.09500,O-H,2.681166581,0.0310331892,2.533728747,0.04609129734,0.1474378336
CaF2,3.09500,O-O,0.5908113124,0.02931653636,0.7580463491,0.05333372286,-0.1672350367
CaF2,3.10500,O-H,2.757692295,0.03133516219,2.663512421,0.04586630994,0.09417987414
CaF2,3.10500,O-O,0.5254472336,0.02784758449,0.8206726865,0.05510579862,-0.2952254528
CaF2,3.11500,O-H,2.803760552,0.03009506487,2.654260668,0.04973166122,0.1494998843
CaF2,3.11500,O-O,0.4794022367,0.02558355998,0.6918647122,0.04718423618,-0.2124624754
CaF2,3.12500,O-H,2.862756115,0.03113681974,2.721065544,0.04574221071,0.1416905713
CaF2,3.12500,O-O,0.4862332555,0.0259733876,0.6839364998,0.04635103635,-0.1977032443
CaF2,3.13500,O-H,2.835185556,0.03036990965,2.828152073,0.05066989772,0.007033483076
CaF2,3.13500,O-O,0.4494290594,0.02471221351,0.6447299629,0.04544913818,-0.1953009035
CaF2,3.14500,O-H,2.908238698,0.03179507546,2.763302178,0.04859328619,0.1449365201
CaF2,3.14500,O-O,0.3754025727,0.02226934403,0.5506010597,0.04301083057,-0.175198487
CaF2,3.15500,O-H,2.94753323,0.03290171841,2.82629809,0.04688743225,0.1212351403
CaF2,3.15500,O-O,0.3952140717,0.02277657352,0.5987309955,0.04364401335,-0.2035169238
CaF2,3.16500,O-H,2.954382283,0.03051325935,2.821094613,0.04841264992,0.1332876697
CaF2,3.16500,O-O,0.3610273731,0.02311356474,0.5744378867,0.04457731191,-0.2134105135
CaF2,3.17500,O-H,2.994126269,0.0313572058,2.893701688,0.04946371711,0.100424582
CaF2,3.17500,O-O,0.3053540432,0.01999699391,0.5368473983,0.04325381663,-0.2314933551
CaF2,3.18500,O-H,3.058440506,0.03282277718,2.971161999,0.0480448623,0.08727850646
CaF2,3.18500,O-O,0.2966360255,0.02011264869,0.5098463344,0.0419581866,-0.2132103089
CaF2,3.19500,O-H,3.042654623,0.0312878426,2.957549084,0.05142968302,0.08510553945
CaF2,3.19500,O-O,0.2853165775,0.01914604143,0.4932383534,0.03961313312,-0.2079217759
CaF2,3.20500,O-H,3.001860807,0.03144297963,2.952257787,0.0455968776,0.04960302018
CaF2,3.20500,O-O,0.2821951236,0.01992704147,0.5035030565,0.0400720532,-0.2213079329
CaF2,3.21500,O-H,3.082185013,0.03153774197,3.043249371,0.04873962738,0.03893564173
CaF2,3.21500,O-O,0.2270247713,0.01715923263,0.4771794931,0.04011493788,-0.2501547218
CaF2,3.22500,O-H,2.97977512,0.03106308224,3.000080803,0.04773440518,-0.02030568278
CaF2,3.22500,O-O,0.2707428596,0.01869304991,0.4445857788,0.03780428866,-0.1738429193
CaF2,3.23500,O-H,2.974696193,0.03167987711,2.974309397,0.05249541894,0.000386796473
CaF2,3.23500,O-O,0.2426920428,0.01809184677,0.428749833,0.03621206655,-0.1860577902
CaF2,3.24500,O-H,2.961877179,0.03109420081,2.87111394,0.04658565875,0.09076323887
CaF2,3.24500,O-O,0.2162921852,0.01708023154,0.4488806912,0.03747658159,-0.232588506
