layer_index,z_min_A,z_max_A,water_count,wavenumber_cm-1,VDOS_area_normalized_mean_unsmoothed,VDOS_SEM_50_blocks
12,48.0,52.0,20,2274.115566,1.803484524e-05,3.745456987e-07
12,48.0,52.0,20,2276.15148,1.808467783e-05,3.928279938e-07
12,48.0,52.0,20,2278.187393,1.82800305e-05,4.056502741e-07
12,48.0,52.0,20,2280.223307,1.823969887e-05,3.690449971e-07
12,48.0,52.0,20,2282.259221,1.811103253e-05,3.327078855e-07
12,48.0,52.0,20,2284.295134,1.795820026e-05,3.357307753e-07
12,48.0,52.0,20,2286.331048,1.77978931e-05,3.357749069e-07
12,48.0,52.0,20,2288.366962,1.776570149e-05,3.69585478e-07
12,48.0,52.0,20,2290.402875,1.772885367e-05,3.492216882e-07
12,48.0,52.0,20,2292.438789,1.766192741e-05,3.255104495e-07
12,48.0,52.0,20,2294.474703,1.772406055e-05,3.209591977e-07
12,48.0,52.0,20,2296.510616,1.801388256e-05,3.105386905e-07
12,48.0,52.0,20,2298.54653,1.836971769e-05,3.352676263e-07
12,48.0,52.0,20,2300.582444,1.846146177e-05,3.735396196e-07
12,48.0,52.0,20,2302.618357,1.823856897e-05,4.059464436e-07
12,48.0,52.0,20,2304.654271,1.800454164e-05,3.700464824e-07
12,48.0,52.0,20,2306.690185,1.797853372e-05,3.439079057e-07
12,48.0,52.0,20,2308.726098,1.80160493e-05,3.722881841e-07
12,48.0,52.0,20,2310.762012,1.793344534e-05,3.607957355e-07
12,48.0,52.0,20,2312.797926,1.77311023e-05,3.592770558e-07
12,48.0,52.0,20,2314.833839,1.757590531e-05,3.805933758e-07
12,48.0,52.0,20,2316.869753,1.770907515e-05,3.884051517e-07
12,48.0,52.0,20,2318.905667,1.804787705e-05,3.385509247e-07
12,48.0,52.0,20,2320.94158,1.822074409e-05,3.00183443e-07
12,48.0,52.0,20,2322.977494,1.804322396e-05,3.313568439e-07
12,48.0,52.0,20,2325.013408,1.770317857e-05,3.536513956e-07
12,48.0,52.0,20,2327.049321,1.751171969e-05,3.629805147e-07
12,48.0,52.0,20,2329.085235,1.759534526e-05,3.512763724e-07
12,48.0,52.0,20,2331.121149,1.785368602e-05,3.208723421e-07
12,48.0,52.0,20,2333.157062,1.796034067e-05,3.021893477e-07
12,48.0,52.0,20,2335.192976,1.780072686e-05,3.222033795e-07
12,48.0,52.0,20,2337.22889,1.77228881e-05,3.218275659e-07
12,48.0,52.0,20,2339.264803,1.773126472e-05,3.569815019e-07
12,48.0,52.0,20,2341.300717,1.760456336e-05,3.793394563e-07
12,48.0,52.0,20,2343.336631,1.748501507e-05,3.659652759e-07
12,48.0,52.0,20,2345.372544,1.751420073e-05,3.691821347e-07
12,48.0,52.0,20,2347.408458,1.763415189e-05,3.798013135e-07
12,48.0,52.0,20,2349.444372,1.771038854e-05,3.607912497e-07
12,48.0,52.0,20,2351.480285,1.769578726e-05,3.483307201e-07
12,48.0,52.0,20,2353.516199,1.75412116e-05,3.736665258e-07
12,48.0,52.0,20,2355.552113,1.740114661e-05,3.666180744e-07
12,48.0,52.0,20,2357.588026,1.749257193e-05,3.411978143e-07
12,48.0,52.0,20,2359.62394,1.761514564e-05,3.317412807e-07
12,48.0,52.0,20,2361.659854,1.748677657e-05,3.356679297e-07
12,48.0,52.0,20,2363.695767,1.721763851e-05,3.32361703e-07
12,48.0,52.0,20,2365.731681,1.711387686e-05,3.3807336e-07
12,48.0,52.0,20,2367.767595,1.718794715e-05,3.394196794e-07
12,48.0,52.0,20,2369.803508,1.72686086e-05,3.267428713e-07
12,48.0,52.0,20,2371.839422,1.733719626e-05,3.137940099e-07
12,48.0,52.0,20,2373.875336,1.74600005e-05,3.107254376e-07
12,48.0,52.0,20,2375.911249,1.754881932e-05,3.339622476e-07
12,48.0,52.0,20,2377.947163,1.748644601e-05,3.56941491e-07
12,48.0,52.0,20,2379.983077,1.733040488e-05,3.680279197e-07
12,48.0,52.0,20,2382.01899,1.716276971e-05,3.681671046e-07
12,48.0,52.0,20,2384.054904,1.696110912e-05,3.163693468e-07
12,48.0,52.0,20,2386.090818,1.682912225e-05,2.829672e-07
12,48.0,52.0,20,2388.126731,1.691773774e-05,3.307839832e-07
12,48.0,52.0,20,2390.162645,1.704552811e-05,3.705827028e-07
12,48.0,52.0,20,2392.198559,1.697408456e-05,3.53045816e-07
12,48.0,52.0,20,2394.234472,1.677733906e-05,3.096021659e-07
12,48.0,52.0,20,2396.270386,1.680350467e-05,2.689952518e-07
12,48.0,52.0,20,2398.3063,1.711226314e-05,2.562153917e-07
12,48.0,52.0,20,2400.342213,1.736996117e-05,3.113210292e-07
12,48.0,52.0,20,2402.378127,1.743426232e-05,3.971724724e-07
12,48.0,52.0,20,2404.414041,1.730240402e-05,3.950862817e-07
12,48.0,52.0,20,2406.449954,1.701715913e-05,3.305396276e-07
12,48.0,52.0,20,2408.485868,1.683365912e-05,3.056760763e-07
12,48.0,52.0,20,2410.521782,1.691104133e-05,3.07040025e-07
12,48.0,52.0,20,2412.557695,1.703934703e-05,2.707167791e-07
12,48.0,52.0,20,2414.593609,1.702238281e-05,2.899842298e-07
12,48.0,52.0,20,2416.629523,1.692564773e-05,3.229208504e-07
12,48.0,52.0,20,2418.665436,1.691851248e-05,3.053821737e-07
12,48.0,52.0,20,2420.70135,1.70626985e-05,2.837965788e-07
12,48.0,52.0,20,2422.737264,1.710966799e-05,2.778117201e-07
12,48.0,52.0,20,2424.773177,1.693925358e-05,2.947960534e-07
12,48.0,52.0,20,2426.809091,1.684291453e-05,3.088293141e-07
12,48.0,52.0,20,2428.845005,1.693107139e-05,3.263658327e-07
12,48.0,52.0,20,2430.880918,1.693871169e-05,3.155440002e-07
12,48.0,52.0,20,2432.916832,1.679133003e-05,3.018835237e-07
12,48.0,52.0,20,2434.952746,1.672489661e-05,2.991878176e-07
12,48.0,52.0,20,2436.988659,1.66692695e-05,3.052310335e-07
12,48.0,52.0,20,2439.024573,1.646065254e-05,3.23136524e-07
12,48.0,52.0,20,2441.060487,1.642841542e-05,3.179385893e-07
12,48.0,52.0,20,2443.0964,1.675807662e-05,3.057675045e-07
12,48.0,52.0,20,2445.132314,1.70642565e-05,2.900131937e-07
12,48.0,52.0,20,2447.168228,1.715258768e-05,2.503074082e-07
12,48.0,52.0,20,2449.204141,1.712050724e-05,2.72583307e-07
12,48.0,52.0,20,2451.240055,1.688959325e-05,3.009323206e-07
12,48.0,52.0,20,2453.275969,1.659940698e-05,2.867328715e-07
12,48.0,52.0,20,2455.311882,1.658126757e-05,2.679072304e-07
12,48.0,52.0,20,2457.347796,1.674888745e-05,2.719537902e-07
12,48.0,52.0,20,2459.38371,1.694152877e-05,2.922923759e-07
12,48.0,52.0,20,2461.419623,1.724617328e-05,2.989237719e-07
12,48.0,52.0,20,2463.455537,1.755231594e-05,2.820763819e-07
12,48.0,52.0,20,2465.491451,1.76236846e-05,3.002252633e-07
12,48.0,52.0,20,2467.527364,1.748961477e-05,2.805244455e-07
12,48.0,52.0,20,2469.563278,1.728826742e-05,2.605324668e-07
12,48.0,52.0,20,2471.599192,1.72056834e-05,2.819158217e-07
12,48.0,52.0,20,2473.635105,1.71626807e-05,3.085474227e-07
12,48.0,52.0,20,2475.671019,1.693531748e-05,3.089804737e-07
12,48.0,52.0,20,2477.706933,1.669751833e-05,2.913279441e-07
12,48.0,52.0,20,2479.742846,1.660802873e-05,2.755046607e-07
12,48.0,52.0,20,2481.77876,1.660616139e-05,2.796284946e-07
12,48.0,52.0,20,2483.814674,1.66725309e-05,2.820494239e-07
12,48.0,52.0,20,2485.850587,1.680777799e-05,2.897523752e-07
12,48.0,52.0,20,2487.886501,1.697252835e-05,3.034191512e-07
12,48.0,52.0,20,2489.922415,1.704609494e-05,3.184122171e-07
12,48.0,52.0,20,2491.958328,1.691559296e-05,3.023162555e-07
12,48.0,52.0,20,2493.994242,1.669807117e-05,2.864698943e-07
12,48.0,52.0,20,2496.030156,1.666722586e-05,2.843154779e-07
12,48.0,52.0,20,2498.066069,1.688576792e-05,2.918671715e-07
12,48.0,52.0,20,2500.101983,1.704225912e-05,3.006331177e-07
12,48.0,52.0,20,2502.137897,1.704208314e-05,2.790187702e-07
12,48.0,52.0,20,2504.17381,1.69596848e-05,2.591930463e-07
12,48.0,52.0,20,2506.209724,1.666003274e-05,2.862016442e-07
12,48.0,52.0,20,2508.245638,1.638005473e-05,2.969998873e-07
12,48.0,52.0,20,2510.281551,1.650660398e-05,2.866843089e-07
12,48.0,52.0,20,2512.317465,1.691840665e-05,3.054336152e-07
12,48.0,52.0,20,2514.353379,1.718440791e-05,2.91223564e-07
12,48.0,52.0,20,2516.389292,1.715596678e-05,2.71172979e-07
12,48.0,52.0,20,2518.425206,1.703137239e-05,2.745767768e-07
12,48.0,52.0,20,2520.46112,1.690331346e-05,2.93829674e-07
12,48.0,52.0,20,2522.497033,1.687785471e-05,3.219823938e-07
12,48.0,52.0,20,2524.532947,1.706360337e-05,3.246924393e-07
12,48.0,52.0,20,2526.568861,1.713127858e-05,3.090995373e-07
12,48.0,52.0,20,2528.604774,1.697260608e-05,2.829047911e-07
12,48.0,52.0,20,2530.640688,1.696123486e-05,2.605498838e-07
12,48.0,52.0,20,2532.676602,1.705962743e-05,2.79555432e-07
12,48.0,52.0,20,2534.712515,1.704452303e-05,3.030626483e-07
12,48.0,52.0,20,2536.748429,1.696890554e-05,3.312331041e-07
12,48.0,52.0,20,2538.784343,1.696879109e-05,3.207596959e-07
12,48.0,52.0,20,2540.820256,1.703855548e-05,2.883727315e-07
12,48.0,52.0,20,2542.85617,1.69977792e-05,2.795713197e-07
12,48.0,52.0,20,2544.892084,1.685831322e-05,2.941173634e-07
12,48.0,52.0,20,2546.927997,1.679423503e-05,3.269142716e-07
12,48.0,52.0,20,2548.963911,1.688802665e-05,3.085699874e-07
12,48.0,52.0,20,2550.999825,1.702691582e-05,2.844257428e-07
12,48.0,52.0,20,2553.035738,1.70239172e-05,2.859013552e-07
12,48.0,52.0,20,2555.071652,1.697624446e-05,2.611725658e-07
12,48.0,52.0,20,2557.107566,1.700513788e-05,2.545135292e-07
12,48.0,52.0,20,2559.143479,1.701573332e-05,2.662321597e-07
12,48.0,52.0,20,2561.179393,1.703534273e-05,2.877782718e-07
12,48.0,52.0,20,2563.215307,1.721427834e-05,3.096514898e-07
12,48.0,52.0,20,2565.25122,1.739215881e-05,3.270906971e-07
12,48.0,52.0,20,2567.287134,1.732159405e-05,3.3357322e-07
12,48.0,52.0,20,2569.323048,1.714652861e-05,3.102452489e-07
12,48.0,52.0,20,2571.358961,1.702114001e-05,2.689981345e-07
12,48.0,52.0,20,2573.394875,1.69740009e-05,2.729217363e-07
12,48.0,52.0,20,2575.430789,1.713857277e-05,2.843466308e-07
12,48.0,52.0,20,2577.466702,1.748635997e-05,2.980526522e-07
12,48.0,52.0,20,2579.502616,1.771963289e-05,2.968321259e-07
12,48.0,52.0,20,2581.53853,1.765218957e-05,2.830705285e-07
12,48.0,52.0,20,2583.574443,1.742276697e-05,2.986967872e-07
12,48.0,52.0,20,2585.610357,1.727251934e-05,3.010674456e-07
12,48.0,52.0,20,2587.646271,1.731305534e-05,2.733540293e-07
12,48.0,52.0,20,2589.682184,1.745007734e-05,2.572448097e-07
12,48.0,52.0,20,2591.718098,1.749472247e-05,2.818577897e-07
12,48.0,52.0,20,2593.754012,1.747004453e-05,3.141746429e-07
12,48.0,52.0,20,2595.789925,1.74799961e-05,2.827442151e-07
12,48.0,52.0,20,2597.825839,1.746228306e-05,2.616204503e-07
12,48.0,52.0,20,2599.861753,1.744798925e-05,3.024496866e-07
12,48.0,52.0,20,2601.897666,1.753047319e-05,3.096520472e-07
12,48.0,52.0,20,2603.93358,1.769323382e-05,2.93055868e-07
12,48.0,52.0,20,2605.969494,1.775337387e-05,2.868112762e-07
12,48.0,52.0,20,2608.005407,1.754842599e-05,2.809793891e-07
12,48.0,52.0,20,2610.041321,1.731179948e-05,2.761875139e-07
12,48.0,52.0,20,2612.077235,1.731358647e-05,2.753174021e-07
12,48.0,52.0,20,2614.113148,1.744310851e-05,3.069586397e-07
12,48.0,52.0,20,2616.149062,1.756699981e-05,3.432053749e-07
12,48.0,52.0,20,2618.184976,1.774385709e-05,3.403095958e-07
12,48.0,52.0,20,2620.220889,1.785487707e-05,3.467173514e-07
12,48.0,52.0,20,2622.256803,1.776098718e-05,3.296294824e-07
12,48.0,52.0,20,2624.292717,1.774535854e-05,3.047183292e-07
12,48.0,52.0,20,2626.32863,1.799765566e-05,3.443741271e-07
12,48.0,52.0,20,2628.364544,1.81842754e-05,4.094451993e-07
12,48.0,52.0,20,2630.400458,1.818115278e-05,4.016979987e-07
12,48.0,52.0,20,2632.436371,1.81721456e-05,3.402608297e-07
12,48.0,52.0,20,2634.472285,1.805969697e-05,3.023200219e-07
12,48.0,52.0,20,2636.508199,1.795010229e-05,2.887883255e-07
12,48.0,52.0,20,2638.544112,1.809381504e-05,2.799425164e-07
12,48.0,52.0,20,2640.580026,1.827808997e-05,3.300539702e-07
12,48.0,52.0,20,2642.61594,1.829544505e-05,4.013800049e-07
12,48.0,52.0,20,2644.651853,1.835328202e-05,4.203037386e-07
12,48.0,52.0,20,2646.687767,1.867643324e-05,4.351161913e-07
12,48.0,52.0,20,2648.723681,1.898399463e-05,4.310164947e-07
12,48.0,52.0,20,2650.759594,1.891197425e-05,3.844725008e-07
12,48.0,52.0,20,2652.795508,1.874068202e-05,3.604326088e-07
12,48.0,52.0,20,2654.831422,1.88014779e-05,3.81372895e-07
12,48.0,52.0,20,2656.867335,1.884140623e-05,3.968444666e-07
12,48.0,52.0,20,2658.903249,1.872818136e-05,3.947982535e-07
12,48.0,52.0,20,2660.939163,1.878949113e-05,3.87631665e-07
12,48.0,52.0,20,2662.975076,1.913617496e-05,4.077751904e-07
12,48.0,52.0,20,2665.01099,1.934752043e-05,4.232736117e-07
12,48.0,52.0,20,2667.046904,1.93193954e-05,4.555860427e-07
12,48.0,52.0,20,2669.082817,1.946881768e-05,5.197443651e-07
12,48.0,52.0,20,2671.118731,1.975020234e-05,5.453126359e-07
12,48.0,52.0,20,2673.154645,1.97866571e-05,4.981192145e-07
12,48.0,52.0,20,2675.190558,1.955598552e-05,4.4125851e-07
12,48.0,52.0,20,2677.226472,1.944181576e-05,4.492885998e-07
12,48.0,52.0,20,2679.262386,1.974874692e-05,4.49421829e-07
12,48.0,52.0,20,2681.298299,2.019486446e-05,4.418617182e-07
12,48.0,52.0,20,2683.334213,2.028955173e-05,4.378062485e-07
12,48.0,52.0,20,2685.370127,2.000544599e-05,4.172704336e-07
12,48.0,52.0,20,2687.40604,1.977821864e-05,4.113596117e-07
12,48.0,52.0,20,2689.441954,1.989457388e-05,4.155783662e-07
12,48.0,52.0,20,2691.477868,2.003032693e-05,4.196805354e-07
12,48.0,52.0,20,2693.513781,1.997384795e-05,4.399205673e-07
12,48.0,52.0,20,2695.549695,1.999041253e-05,4.787489545e-07
12,48.0,52.0,20,2697.585609,2.031278257e-05,4.886225922e-07
12,48.0,52.0,20,2699.621522,2.077145983e-05,4.79196145e-07
12,48.0,52.0,20,2701.657436,2.077584446e-05,4.9854189e-07
12,48.0,52.0,20,2703.69335,2.03961579e-05,4.818359386e-07
12,48.0,52.0,20,2705.729263,2.045670624e-05,4.606010812e-07
12,48.0,52.0,20,2707.765177,2.113517501e-05,5.009704001e-07
12,48.0,52.0,20,2709.801091,2.182042735e-05,5.471820685e-07
12,48.0,52.0,20,2711.837004,2.204815691e-05,5.508047358e-07
12,48.0,52.0,20,2713.872918,2.193932009e-05,5.724588576e-07
12,48.0,52.0,20,2715.908832,2.18893185e-05,6.45678462e-07
12,48.0,52.0,20,2717.944745,2.216366344e-05,6.556338819e-07
12,48.0,52.0,20,2719.980659,2.271070564e-05,6.29132275e-07
12,48.0,52.0,20,2722.016573,2.323181732e-05,6.601090599e-07
12,48.0,52.0,20,2724.052486,2.346474737e-05,7.089398666e-07
12,48.0,52.0,20,2726.0884,2.333894067e-05,7.522269473e-07
12,48.0,52.0,20,2728.124314,2.325555659e-05,8.206850353e-07
12,48.0,52.0,20,2730.160227,2.341470829e-05,8.700886686e-07
12,48.0,52.0,20,2732.196141,2.361958503e-05,8.38524182e-07
12,48.0,52.0,20,2734.232055,2.372530735e-05,7.554074783e-07
12,48.0,52.0,20,2736.267968,2.363192184e-05,6.993269573e-07
12,48.0,52.0,20,2738.303882,2.365207114e-05,6.742119886e-07
12,48.0,52.0,20,2740.339796,2.378903861e-05,6.52218e-07
12,48.0,52.0,20,2742.375709,2.374775942e-05,6.242736474e-07
12,48.0,52.0,20,2744.411623,2.385996305e-05,6.227625183e-07
12,48.0,52.0,20,2746.447537,2.43944091e-05,6.404533656e-07
12,48.0,52.0,20,2748.48345,2.523000056e-05,6.748899925e-07
12,48.0,52.0,20,2750.519364,2.615427654e-05,7.364609112e-07
12,48.0,52.0,20,2752.555278,2.662646088e-05,7.937992772e-07
12,48.0,52.0,20,2754.591191,2.639627772e-05,8.194352228e-07
12,48.0,52.0,20,2756.627105,2.627940673e-05,8.7623089e-07
12,48.0,52.0,20,2758.663019,2.702626491e-05,9.221430795e-07
12,48.0,52.0,20,2760.698932,2.789703113e-05,9.350647283e-07
12,48.0,52.0,20,2762.734846,2.795281105e-05,9.060681241e-07
12,48.0,52.0,20,2764.77076,2.764592571e-05,8.162775755e-07
12,48.0,52.0,20,2766.806673,2.762357607e-05,7.633812945e-07
12,48.0,52.0,20,2768.842587,2.765414456e-05,7.225457039e-07
12,48.0,52.0,20,2770.878501,2.778485706e-05,7.109079355e-07
12,48.0,52.0,20,2772.914414,2.864628248e-05,8.077643531e-07
12,48.0,52.0,20,2774.950328,2.959563738e-05,9.788462919e-07
12,48.0,52.0,20,2776.986242,2.976641057e-05,1.064434877e-06
12,48.0,52.0,20,2779.022155,2.975311651e-05,1.0788213e-06
12,48.0,52.0,20,2781.058069,2.999966668e-05,1.042055605e-06
12,48.0,52.0,20,2783.093983,3.048457861e-05,9.776513743e-07
12,48.0,52.0,20,2785.129896,3.107900599e-05,9.903305037e-07
12,48.0,52.0,20,2787.16581,3.12718658e-05,1.055201516e-06
12,48.0,52.0,20,2789.201724,3.114563128e-05,1.075014645e-06
12,48.0,52.0,20,2791.237637,3.12272995e-05,1.017820181e-06
12,48.0,52.0,20,2793.273551,3.1633355e-05,8.85525525e-07
12,48.0,52.0,20,2795.309465,3.220357678e-05,8.14483799e-07
12,48.0,52.0,20,2797.345378,3.298775382e-05,8.816360347e-07
12,48.0,52.0,20,2799.381292,3.425179996e-05,1.051659153e-06
12,48.0,52.0,20,2801.417206,3.590492511e-05,1.33622163e-06
12,48.0,52.0,20,2803.453119,3.728821646e-05,1.500431224e-06
12,48.0,52.0,20,2805.489033,3.776074733e-05,1.357072201e-06
12,48.0,52.0,20,2807.524947,3.74807181e-05,1.197132594e-06
12,48.0,52.0,20,2809.56086,3.718752744e-05,1.177722666e-06
12,48.0,52.0,20,2811.596774,3.709081779e-05,1.117658653e-06
12,48.0,52.0,20,2813.632688,3.6858739e-05,1.119311342e-06
12,48.0,52.0,20,2815.668601,3.685073771e-05,1.080487777e-06
12,48.0,52.0,20,2817.704515,3.781764781e-05,1.035877148e-06
12,48.0,52.0,20,2819.740429,3.963346317e-05,1.190384643e-06
12,48.0,52.0,20,2821.776342,4.098105463e-05,1.14999212e-06
12,48.0,52.0,20,2823.812256,4.132854508e-05,1.163860724e-06
12,48.0,52.0,20,2825.84817,4.165395756e-05,1.250569901e-06
12,48.0,52.0,20,2827.884083,4.25150714e-05,1.44509724e-06
12,48.0,52.0,20,2829.919997,4.39434896e-05,1.667304954e-06
12,48.0,52.0,20,2831.955911,4.490185434e-05,1.667102347e-06
12,48.0,52.0,20,2833.991824,4.413110217e-05,1.636697118e-06
12,48.0,52.0,20,2836.027738,4.336427687e-05,1.692207285e-06
12,48.0,52.0,20,2838.063652,4.420735173e-05,1.691756079e-06
12,48.0,52.0,20,2840.099565,4.533066829e-05,1.789556924e-06
12,48.0,52.0,20,2842.135479,4.643750109e-05,1.95409959e-06
12,48.0,52.0,20,2844.171393,4.81674035e-05,2.003315859e-06
12,48.0,52.0,20,2846.207306,4.932044587e-05,1.911262219e-06
12,48.0,52.0,20,2848.24322,4.921269338e-05,1.712319567e-06
12,48.0,52.0,20,2850.279134,4.897465557e-05,1.510621708e-06
12,48.0,52.0,20,2852.315047,4.943513758e-05,1.48038168e-06
12,48.0,52.0,20,2854.350961,5.074379127e-05,1.611723783e-06
12,48.0,52.0,20,2856.386875,5.218802273e-05,1.689492856e-06
12,48.0,52.0,20,2858.422788,5.279050648e-05,1.571140552e-06
12,48.0,52.0,20,2860.458702,5.289792014e-05,1.625691748e-06
12,48.0,52.0,20,2862.494616,5.347258498e-05,1.740679023e-06
12,48.0,52.0,20,2864.530529,5.452867141e-05,1.892983189e-06
12,48.0,52.0,20,2866.566443,5.592170178e-05,2.094275116e-06
12,48.0,52.0,20,2868.602357,5.747165652e-05,2.187736409e-06
12,48.0,52.0,20,2870.63827,5.866442879e-05,2.175089473e-06
12,48.0,52.0,20,2872.674184,5.959036743e-05,2.010914872e-06
12,48.0,52.0,20,2874.710098,5.983175826e-05,1.794165444e-06
12,48.0,52.0,20,2876.746011,5.884241123e-05,1.705464094e-06
12,48.0,52.0,20,2878.781925,5.805436134e-05,1.816069328e-06
12,48.0,52.0,20,2880.817839,5.925567739e-05,1.975800076e-06
12,48.0,52.0,20,2882.853752,6.192976575e-05,2.216297572e-06
12,48.0,52.0,20,2884.889666,6.479237693e-05,2.258275869e-06
12,48.0,52.0,20,2886.92558,6.726595225e-05,2.031994335e-06
12,48.0,52.0,20,2888.961493,6.877758052e-05,2.160799095e-06
12,48.0,52.0,20,2890.997407,6.921686553e-05,2.518784544e-06
12,48.0,52.0,20,2893.033321,7.055665231e-05,2.84412137e-06
12,48.0,52.0,20,2895.069234,7.33912904e-05,2.991496586e-06
12,48.0,52.0,20,2897.105148,7.430987918e-05,2.86827029e-06
12,48.0,52.0,20,2899.141062,7.308047254e-05,2.622253586e-06
12,48.0,52.0,20,2901.176975,7.296675189e-05,2.257305763e-06
12,48.0,52.0,20,2903.212889,7.407791549e-05,2.230149147e-06
12,48.0,52.0,20,2905.248803,7.579421005e-05,2.517243691e-06
12,48.0,52.0,20,2907.284716,7.827347259e-05,2.840382228e-06
12,48.0,52.0,20,2909.32063,8.04937259e-05,2.860927398e-06
12,48.0,52.0,20,2911.356544,8.230050026e-05,2.954194104e-06
12,48.0,52.0,20,2913.392457,8.438384657e-05,3.11882009e-06
12,48.0,52.0,20,2915.428371,8.673820433e-05,3.309821181e-06
12,48.0,52.0,20,2917.464285,8.917068254e-05,3.237045144e-06
12,48.0,52.0,20,2919.500198,9.055992291e-05,3.108725303e-06
12,48.0,52.0,20,2921.536112,9.207883093e-05,3.297410278e-06
12,48.0,52.0,20,2923.572026,9.594359861e-05,3.504183056e-06
12,48.0,52.0,20,2925.607939,0.0001002913019,3.626005237e-06
12,48.0,52.0,20,2927.643853,0.0001030520523,3.813318262e-06
12,48.0,52.0,20,2929.679767,0.0001046631997,3.939269092e-06
12,48.0,52.0,20,2931.71568,0.0001062262101,3.812032109e-06
12,48.0,52.0,20,2933.751594,0.0001086412261,3.715222306e-06
12,48.0,52.0,20,2935.787508,0.0001121728581,3.932508271e-06
12,48.0,52.0,20,2937.823421,0.0001151397551,4.612923667e-06
12,48.0,52.0,20,2939.859335,0.0001169693873,5.046647023e-06
12,48.0,52.0,20,2941.895249,0.0001194137403,5.064464341e-06
12,48.0,52.0,20,2943.931162,0.0001221411416,5.213329285e-06
12,48.0,52.0,20,2945.967076,0.0001231919936,5.032124038e-06
12,48.0,52.0,20,2948.00299,0.0001221822146,4.643094992e-06
12,48.0,52.0,20,2950.038903,0.0001218135043,4.649525399e-06
12,48.0,52.0,20,2952.074817,0.0001239690052,4.575272405e-06
12,48.0,52.0,20,2954.110731,0.0001274334204,4.471402773e-06
12,48.0,52.0,20,2956.146644,0.0001327262325,4.805362331e-06
12,48.0,52.0,20,2958.182558,0.0001384309014,5.325420724e-06
12,48.0,52.0,20,2960.218472,0.0001399490565,6.027622286e-06
12,48.0,52.0,20,2962.254385,0.0001392845106,5.870015201e-06
12,48.0,52.0,20,2964.290299,0.0001412738229,5.48865212e-06
12,48.0,52.0,20,2966.326213,0.0001432045176,5.386730385e-06
12,48.0,52.0,20,2968.362126,0.0001425938929,5.745547919e-06
12,48.0,52.0,20,2970.39804,0.0001427708929,6.112695584e-06
12,48.0,52.0,20,2972.433954,0.0001476717472,6.062176174e-06
12,48.0,52.0,20,2974.469867,0.0001556815281,6.364086994e-06
12,48.0,52.0,20,2976.505781,0.0001615052375,6.705920453e-06
12,48.0,52.0,20,2978.541695,0.0001646991684,6.994919682e-06
12,48.0,52.0,20,2980.577608,0.0001661448243,6.720295299e-06
12,48.0,52.0,20,2982.613522,0.0001667939588,5.923531223e-06
12,48.0,52.0,20,2984.649436,0.0001693097366,5.727296791e-06
12,48.0,52.0,20,2986.685349,0.0001713903196,6.162593655e-06
12,48.0,52.0,20,2988.721263,0.0001699902525,6.323906044e-06
12,48.0,52.0,20,2990.757177,0.0001706926574,6.111899151e-06
12,48.0,52.0,20,2992.79309,0.0001781023487,6.132345817e-06
12,48.0,52.0,20,2994.829004,0.0001847069487,6.035382805e-06
12,48.0,52.0,20,2996.864918,0.000186803664,6.116142982e-06
12,48.0,52.0,20,2998.900831,0.0001917179835,6.399663618e-06
12,48.0,52.0,20,3000.936745,0.0001995436256,7.063251757e-06
12,48.0,52.0,20,3002.972659,0.0002062977475,7.771655803e-06
12,48.0,52.0,20,3005.008572,0.0002111777106,7.559327803e-06
12,48.0,52.0,20,3007.044486,0.0002119544971,6.985464024e-06
12,48.0,52.0,20,3009.0804,0.0002120217582,7.055522754e-06
12,48.0,52.0,20,3011.116313,0.0002144986861,6.360599361e-06
12,48.0,52.0,20,3013.152227,0.0002168539835,5.96101918e-06
12,48.0,52.0,20,3015.188141,0.0002215141825,6.85779331e-06
12,48.0,52.0,20,3017.224054,0.0002286064497,6.011128195e-06
12,48.0,52.0,20,3019.259968,0.0002326492417,5.76962207e-06
12,48.0,52.0,20,3021.295882,0.000233881837,5.827734179e-06
12,48.0,52.0,20,3023.331795,0.0002385434085,5.371899979e-06
12,48.0,52.0,20,3025.367709,0.0002478423136,6.79149247e-06
12,48.0,52.0,20,3027.403623,0.0002565214965,7.741358198e-06
12,48.0,52.0,20,3029.439536,0.0002599086734,7.954483563e-06
12,48.0,52.0,20,3031.47545,0.0002600218214,9.168979176e-06
12,48.0,52.0,20,3033.511364,0.0002627770025,1.005000025e-05
12,48.0,52.0,20,3035.547277,0.0002685120311,8.983563953e-06
12,48.0,52.0,20,3037.583191,0.0002733169878,8.088030455e-06
12,48.0,52.0,20,3039.619105,0.0002774324604,9.12557657e-06
12,48.0,52.0,20,3041.655018,0.0002806446097,1.008425159e-05
12,48.0,52.0,20,3043.690932,0.0002819905034,1.002327973e-05
12,48.0,52.0,20,3045.726846,0.000286755651,1.028235165e-05
12,48.0,52.0,20,3047.762759,0.000295970517,1.110039661e-05
12,48.0,52.0,20,3049.798673,0.0003026529954,1.021184381e-05
12,48.0,52.0,20,3051.834587,0.0003029340974,9.938564613e-06
12,48.0,52.0,20,3053.8705,0.0003039052373,9.426812898e-06
12,48.0,52.0,20,3055.906414,0.0003088087567,9.824533422e-06
12,48.0,52.0,20,3057.942328,0.0003148935859,1.046757742e-05
12,48.0,52.0,20,3059.978241,0.0003259427693,1.029473612e-05
12,48.0,52.0,20,3062.014155,0.0003397752269,9.270763817e-06
12,48.0,52.0,20,3064.050069,0.0003490627523,8.843494434e-06
